date,bpm,location,calendar_event,people,mood,period,zone,sighes,laughs,speech,notes,photo
12/8/2012 22:00,13.76190476,Bar,Drinks,Girlfriend,,Evening,Normal,1,0,1,,
12/8/2012 22:05,14.04761905,Bar,Drinks,Girlfriend,,Evening,Normal,0,1,1,,
12/8/2012 22:10,14.42857143,Bar,Drinks,Girlfriend,,Evening,Normal,1,1,0,,
12/8/2012 22:15,14,Bar,Drinks,Girlfriend,,Evening,Normal,0,1,0,,
12/8/2012 22:20,13.95238095,Bar,Drinks,Girlfriend,,Evening,Normal,0,0,0,,
12/8/2012 22:25,14.19047619,Bar,Drinks,Girlfriend,,Evening,Normal,1,1,1,,
12/8/2012 22:30,14.71428571,Bar,Drinks,Girlfriend,,Evening,Normal,1,1,0,,
12/8/2012 22:35,14.47619048,Bar,Drinks,Girlfriend,#BAD76C-1,Evening,Normal,1,1,0,,
12/8/2012 22:40,13.95238095,Bar,Drinks,Girlfriend,,Evening,Normal,1,1,0,,
12/8/2012 22:45,13.33333333,Bar,Drinks,Girlfriend,,Evening,Normal,0,0,1,,
12/8/2012 22:50,13,Bar,Drinks,Girlfriend,,Evening,Normal,0,0,0,,
12/8/2012 22:55,13.71428571,Bar,Drinks,Girlfriend,,Evening,Normal,1,1,0,,
12/8/2012 23:00,14.38095238,Bar,Drinks,Girlfriend,,Evening,Normal,1,1,1,,
12/8/2012 23:05,14.52380952,Bar,Drinks,Girlfriend,,Evening,Normal,1,0,0,,
12/8/2012 23:10,13.95238095,Bar,Drinks,Girlfriend,,Evening,Normal,1,1,1,,
12/8/2012 23:15,14.28571429,Bar,Drinks,Girlfriend,,Evening,Normal,1,1,0,,
12/8/2012 23:20,13.9047619,Bar,Drinks,Girlfriend,,Evening,Normal,1,0,0,,
12/8/2012 23:25,13.9047619,Bar,Drinks,Girlfriend,,Evening,Normal,1,1,0,,
12/8/2012 23:30,13.52380952,Bar,Drinks,Girlfriend,,Evening,Normal,0,0,1,,
12/8/2012 23:35,13.80952381,Bar,Drinks,Girlfriend,,Evening,Normal,0,1,1,,
12/8/2012 23:40,13.66666667,Bar,Drinks,Girlfriend,,Evening,Normal,0,1,1,,
12/8/2012 23:45,13.47619048,Bar,Drinks,Girlfriend,,Evening,Normal,0,0,0,,
12/8/2012 23:50,13.14285714,Bar,Drinks,Girlfriend,,Evening,Normal,0,0,0,,
12/8/2012 23:55,13.66666667,Bar,Drinks,Girlfriend,#529742-2,Evening,Normal,1,0,1,,
12/9/2012 9:00,5.083333333,Home,Sleep,Alone,,Morning,Calm,0,0,0,,
12/9/2012 9:05,6.916666667,Home,Sleep,Alone,,Morning,Calm,1,0,0,,
12/9/2012 9:10,7.277777778,Home,Sleep,Alone,,Morning,Calm,1,0,0,,
12/9/2012 9:15,7.972222222,Home,Sleep,Alone,,Morning,Calm,1,0,0,,
12/9/2012 9:20,6.861111111,Home,Sleep,Alone,#A41D21-3,Morning,Calm,0,0,0,,
12/9/2012 9:25,7.027777778,Home,Sleep,Alone,,Morning,Calm,1,0,0,,
12/9/2012 9:30,7.527777778,Home,Sleep,Alone,,Morning,Calm,1,0,2,,
12/9/2012 9:35,7.5,Home,Sleep,Alone,,Morning,Calm,0,0,0,,
12/9/2012 9:40,7.277777778,Home,Sleep,Alone,,Morning,Calm,0,0,1,,
12/9/2012 9:45,6.25,Home,Sleep,Alone,,Morning,Calm,1,0,2,,
12/9/2012 9:50,7.444444444,Home,Sleep,Alone,,Morning,Calm,0,0,3,,
12/9/2012 9:55,6.555555556,Home,Sleep,Alone,,Morning,Calm,1,0,0,,
12/9/2012 10:00,6.444444444,Home,Sleep,Alone,,Morning,Calm,0,0,4,,
12/9/2012 10:05,5.916666667,Home,Sleep,Alone,,Morning,Calm,1,0,3,,
12/9/2012 10:10,6.222222222,Home,Sleep,Alone,,Morning,Calm,1,0,3,,
12/9/2012 10:15,6.305555556,Home,Sleep,Alone,,Morning,Calm,0,0,2,,
12/9/2012 10:20,6.222222222,Home,Sleep,Alone,#BAD76C-4,Morning,Calm,0,0,2,,
12/9/2012 10:25,6.75,Home,Sleep,Alone,,Morning,Calm,0,0,2,,
12/9/2012 10:30,7.5,Home,Sleep,Alone,,Morning,Calm,0,0,0,,
12/9/2012 10:35,7.444444444,Home,Sleep,Alone,,Morning,Calm,0,0,3,,
12/9/2012 10:40,7.361111111,Home,Sleep,Alone,,Morning,Calm,0,0,2,,
12/9/2012 10:45,6.861111111,Home,Sleep,Alone,,Morning,Calm,1,0,2,,
12/9/2012 10:50,6.916666667,Home,Sleep,Alone,,Morning,Calm,2,0,0,,
12/9/2012 10:55,6.555555556,Home,Sleep,Alone,,Morning,Calm,0,0,1,,
12/9/2012 11:00,6.916666667,Home,Sleep,Alone,,Morning,Calm,0,0,0,,
12/9/2012 11:05,6.638888889,Home,Sleep,Alone,,Morning,Calm,1,0,1,,
12/9/2012 11:10,6.944444444,Home,Sleep,Alone,#FAED23-1,Morning,Calm,3,0,1,,
12/9/2012 11:15,7.305555556,Home,Sleep,Alone,,Morning,Calm,2,0,0,,
12/9/2012 11:20,7.972222222,Home,Sleep,Alone,,Morning,Calm,3,0,1,,
12/9/2012 11:25,7.277777778,Home,Sleep,Alone,,Morning,Calm,3,0,0,,
12/9/2012 11:30,7.055555556,Home,Computer,Alone,,Morning,Calm,3,0,0,,
12/9/2012 11:35,8.905555556,Home,Computer,Alone,,Morning,Normal,3,0,1,,
12/9/2012 11:40,12.31666667,Home,Computer,Alone,,Morning,Normal,1,0,1,,
12/9/2012 11:45,14.2,Home,Computer,Alone,,Morning,Normal,1,0,1,,
12/9/2012 11:50,14.53333333,Home,Computer,Alone,,Morning,Normal,2,0,0,,
12/9/2012 11:55,13.8,Home,Computer,Alone,,Morning,Normal,0,2,0,,
12/9/2012 12:00,13.73333333,Home,Brunch,Friends,,Afternoon,Normal,1,4,1,,
12/9/2012 12:05,13.33333333,Home,Brunch,Friends,,Afternoon,Normal,1,4,2,,
12/9/2012 12:10,13.2,Home,Brunch,Friends,,Afternoon,Normal,0,4,2,,
12/9/2012 12:15,14,Home,Brunch,Friends,,Afternoon,Normal,0,4,3,,
12/9/2012 12:20,14.2,Home,Brunch,Friends,,Afternoon,Normal,1,5,1,,
12/9/2012 12:25,15.13333333,Home,Brunch,Friends,,Afternoon,Normal,1,5,2,,
12/9/2012 12:30,14.46666667,Home,Brunch,Friends,,Afternoon,Normal,0,5,0,,
12/9/2012 12:35,14.06666667,Home,Brunch,Friends,,Afternoon,Normal,1,4,4,,
12/9/2012 12:40,13.2,Home,Brunch,Friends,,Afternoon,Normal,1,1,2,,
12/9/2012 12:45,13.13333333,Home,Brunch,Friends,,Afternoon,Normal,1,3,4,,
12/9/2012 12:50,14,Home,Brunch,Friends,,Afternoon,Normal,0,3,0,,
12/9/2012 12:55,14.53333333,Home,Brunch,Friends,,Afternoon,Normal,1,0,1,,
12/9/2012 13:00,14.53333333,Home,Brunch,Friends,,Afternoon,Normal,1,0,0,,
12/9/2012 13:05,13.86666667,Home,Brunch,Friends,#F27273-1,Afternoon,Normal,0,0,0,,
12/9/2012 13:10,13.33333333,Gym,Workout,Friends,,Afternoon,Normal,2,0,0,,
12/9/2012 13:15,15.05714286,Gym,Workout,Friends,,Afternoon,Normal,0,0,0,,
12/9/2012 13:20,16.57142857,Gym,Workout,Friends,,Afternoon,Normal,1,0,0,,
12/9/2012 13:25,18.0952381,Gym,Workout,Friends,,Afternoon,Elevated,0,0,0,,
12/9/2012 13:30,18.04761905,Gym,Workout,Friends,,Afternoon,Elevated,0,0,3,,
12/9/2012 13:35,17.52380952,Gym,Workout,Friends,,Afternoon,Elevated,1,3,1,,
12/9/2012 13:40,17.57142857,Gym,Workout,Friends,,Afternoon,Elevated,1,4,5,,
12/9/2012 13:45,17.38095238,Gym,Workout,Friends,,Afternoon,Normal,0,3,4,,
12/9/2012 13:50,17.23809524,Gym,Workout,Friends,,Afternoon,Normal,0,4,3,,
12/9/2012 13:55,17.04761905,Gym,Workout,Friends,,Afternoon,Normal,0,3,2,,
12/9/2012 14:00,17.14285714,Gym,Workout,Friends,,Afternoon,Normal,1,1,0,,
12/9/2012 14:05,17.95238095,Gym,Workout,Friends,#FAED23-3,Afternoon,Elevated,0,0,0,,
12/9/2012 14:10,18.52380952,Gym,Workout,Friends,,Afternoon,Elevated,3,0,1,,
12/9/2012 14:15,18.66666667,Gym,Workout,Friends,,Afternoon,Elevated,3,0,1,,
12/9/2012 14:20,17.85714286,Gym,Workout,Friends,,Afternoon,Elevated,1,0,1,,
12/9/2012 14:25,17.57142857,Gym,Workout,Friends,,Afternoon,Elevated,2,0,1,,
12/9/2012 14:30,16.38095238,Gym,Workout,Friends,,Afternoon,Normal,3,0,1,,
12/9/2012 14:35,15.72222222,Gym,Workout,Friends,,Afternoon,Normal,2,0,0,,
12/9/2012 14:40,14.66666667,Store,Groceries,Alone,,Afternoon,Normal,2,0,0,,
12/9/2012 14:45,14.16666667,Store,Groceries,Alone,,Afternoon,Normal,1,0,0,,
12/9/2012 14:50,14.33333333,Store,Groceries,Alone,,Afternoon,Normal,0,0,0,,
12/9/2012 14:55,14.55555556,Store,Groceries,Alone,,Afternoon,Normal,1,0,0,,
12/9/2012 15:00,14.55555556,Store,Groceries,Alone,,Afternoon,Normal,0,0,1,,http://gottatopic.com/wp-content/uploads/10237956-groceries.jpg
12/9/2012 15:05,13.77777778,Store,Groceries,Alone,,Afternoon,Normal,1,0,0,,
12/9/2012 15:10,12.94444444,Store,Groceries,Alone,,Afternoon,Normal,0,0,2,,
12/9/2012 15:15,13.51111111,Store,Groceries,Alone,,Afternoon,Normal,0,0,2,,
12/9/2012 15:20,13.73333333,Store,Groceries,Alone,,Afternoon,Normal,1,0,5,,
12/9/2012 15:25,13.66666667,Store,Groceries,Alone,#BAD76C-2,Afternoon,Normal,0,0,1,,
12/9/2012 15:30,13.4,Store,Groceries,Alone,,Afternoon,Normal,1,0,1,,
12/9/2012 15:35,13.13333333,Store,Errands,Alone,,Afternoon,Normal,0,0,0,,
12/9/2012 15:40,13.73333333,Store,Errands,Alone,,Afternoon,Normal,2,0,1,,
12/9/2012 15:45,13.93333333,Store,Errands,Alone,,Afternoon,Normal,0,0,1,,
12/9/2012 15:50,14.33333333,Store,Errands,Alone,#F79635-1,Afternoon,Normal,3,0,1,,
12/9/2012 15:55,14.2,Store,Errands,Alone,,Afternoon,Normal,3,0,1,,
12/9/2012 16:00,13.4,Store,Errands,Alone,,Afternoon,Normal,0,0,1,,
12/9/2012 16:05,13.4,Store,Errands,Alone,,Afternoon,Normal,1,0,1,,
12/9/2012 16:10,13.46666667,Store,Errands,Alone,,Afternoon,Normal,3,0,1,,
12/9/2012 16:15,13.66666667,Store,Errands,Alone,,Afternoon,Normal,0,0,0,,
12/9/2012 16:20,14.13333333,Store,Errands,Alone,,Afternoon,Normal,3,0,1,,
12/9/2012 16:25,13.66666667,Store,Errands,Alone,,Afternoon,Normal,2,0,1,,
12/9/2012 16:30,13.4,Store,Errands,Alone,,Afternoon,Normal,3,0,1,,
12/9/2012 16:35,13.06666667,Store,Errands,Alone,,Afternoon,Normal,1,0,1,,
12/9/2012 16:40,13.06666667,Store,Errands,Alone,,Afternoon,Normal,1,0,2,,
12/9/2012 16:45,13.53333333,Store,Errands,Alone,,Afternoon,Normal,0,1,2,,
12/9/2012 16:50,12.66666667,Store,Errands,Alone,,Afternoon,Normal,0,0,4,,
12/9/2012 16:55,11.2,Store,Errands,Alone,#F79635-2,Afternoon,Normal,0,0,2,,
12/9/2012 17:00,10.33333333,Restaurant,Dinner,Girlfriend,,Evening,Normal,0,1,3,,
12/9/2012 17:05,10.33333333,Restaurant,Dinner,Girlfriend,,Evening,Normal,0,1,2,,
12/9/2012 17:10,9.633333333,Restaurant,Dinner,Girlfriend,,Evening,Normal,0,2,3,,
12/9/2012 17:15,7.9,Restaurant,Dinner,Girlfriend,,Evening,Calm,0,1,2,,
12/9/2012 17:20,6.666666667,Restaurant,Dinner,Girlfriend,,Evening,Calm,0,0,2,,
12/9/2012 17:25,7.266666667,Restaurant,Dinner,Girlfriend,,Evening,Calm,0,1,0,,
12/9/2012 17:30,7.533333333,Restaurant,Dinner,Girlfriend,#BAD76C-1,Evening,Calm,0,0,1,,
12/9/2012 17:35,7.166666667,Restaurant,Dinner,Girlfriend,,Evening,Calm,0,2,3,,
12/9/2012 17:40,6.3,Restaurant,Dinner,Girlfriend,,Evening,Calm,0,2,1,,
12/9/2012 17:45,6.1,Restaurant,Dinner,Girlfriend,,Evening,Calm,0,1,2,,
12/9/2012 17:50,7.1,Restaurant,Dinner,Girlfriend,,Evening,Calm,0,1,4,,
12/9/2012 17:55,8,Restaurant,Dinner,Girlfriend,,Evening,Normal,0,2,2,,
12/9/2012 18:00,7.933333333,Restaurant,Dinner,Girlfriend,,Evening,Calm,0,2,2,,
12/9/2012 18:05,6.7,Restaurant,Dinner,Girlfriend,,Evening,Calm,0,0,3,,
12/9/2012 18:10,6.9,Restaurant,Dinner,Girlfriend,,Evening,Calm,0,2,2,,
12/9/2012 18:15,7.466666667,Restaurant,Dinner,Girlfriend,,Evening,Calm,0,2,3,,
12/9/2012 18:20,7.866666667,Restaurant,Dinner,Girlfriend,,Evening,Calm,0,0,2,,
12/9/2012 18:25,9.104761905,Home,Computer,Alone,,Evening,Normal,0,1,4,,
12/9/2012 18:30,10.82380952,Home,Computer,Alone,,Evening,Normal,0,1,1,,
12/9/2012 18:35,13.71428571,Home,Computer,Alone,,Evening,Normal,0,1,4,,
12/9/2012 18:40,13.80952381,Home,Computer,Alone,,Evening,Normal,0,2,3,,
12/9/2012 18:45,14.66666667,Home,Computer,Alone,,Evening,Normal,0,0,1,,
12/9/2012 18:50,13.66666667,Home,Computer,Alone,,Evening,Normal,0,1,2,,
12/9/2012 18:55,14,Home,Computer,Alone,,Evening,Normal,0,1,4,,
12/9/2012 19:00,13.80952381,Home,Computer,Alone,,Evening,Normal,1,0,0,,
12/9/2012 19:05,14.76190476,Home,Computer,Alone,#FAED23-2,Evening,Normal,0,1,1,,
12/9/2012 19:10,14.61904762,Home,Computer,Alone,,Evening,Normal,0,1,0,,
12/9/2012 19:15,14.19047619,Home,Computer,Alone,,Evening,Normal,1,1,1,,
12/9/2012 19:20,13.85714286,Home,Computer,Alone,,Evening,Normal,1,0,1,,
12/9/2012 19:25,14.14285714,Home,Computer,Alone,,Evening,Normal,1,1,0,,
12/9/2012 19:30,13.9047619,Home,Computer,Alone,,Evening,Normal,1,0,1,,
12/9/2012 19:35,14.0952381,Home,Computer,Alone,,Evening,Normal,0,1,0,,
12/9/2012 19:40,13.66666667,Home,Computer,Alone,,Evening,Normal,0,0,1,,
12/9/2012 19:45,14.28571429,Home,Computer,Alone,,Evening,Normal,1,0,0,,
12/9/2012 19:50,13.61904762,Home,Computer,Alone,,Evening,Normal,0,0,0,,
12/9/2012 19:55,14.33333333,Home,Computer,Alone,,Evening,Normal,1,1,1,,
12/9/2012 20:00,11.85714286,Home,Computer,Alone,,Evening,Normal,1,0,0,,
12/9/2012 20:05,10.23809524,Home,Computer,Alone,#F79635-3,Evening,Normal,1,1,0,,
12/9/2012 20:10,8.428571429,Home,TV,Alone,,Evening,Normal,0,1,1,,
12/9/2012 20:15,8.285714286,Home,TV,Alone,,Evening,Normal,0,0,0,,
12/9/2012 20:20,8.047619048,Home,TV,Alone,,Evening,Normal,1,0,0,,
12/9/2012 20:25,7.476190476,Home,TV,Alone,,Evening,Calm,1,1,0,,
12/9/2012 20:30,8.571428571,Home,TV,Alone,,Evening,Normal,0,1,1,,
12/9/2012 20:35,9.19047619,Home,TV,Alone,#A41D21-3,Evening,Normal,1,1,1,,
12/9/2012 20:40,8.904761905,Home,TV,Alone,,Evening,Normal,1,1,1,,
12/9/2012 20:45,9,Home,TV,Alone,,Evening,Normal,0,0,1,,
12/9/2012 20:50,11,Home,TV,Alone,,Evening,Normal,0,1,1,,
12/9/2012 20:55,13.14285714,Home,TV,Alone,,Evening,Normal,1,1,0,,
12/9/2012 21:00,14.28571429,Home,TV,Alone,,Evening,Normal,1,1,1,,
12/9/2012 21:05,13.85714286,Home,TV,Alone,,Evening,Normal,0,0,0,,
12/9/2012 21:10,12.92207792,Home,TV,Alone,,Evening,Normal,1,0,0,,
12/9/2012 21:15,11.25541126,Home,TV,Alone,,Evening,Normal,1,1,0,,
12/9/2012 21:20,9.588744589,Home,TV,Alone,,Evening,Normal,1,0,0,,
12/9/2012 21:25,8.952380952,Home,TV,Alone,,Evening,Normal,1,1,1,,
12/9/2012 21:30,9.380952381,Home,TV,Alone,,Evening,Normal,1,0,1,,
12/9/2012 21:35,9,Home,TV,Alone,,Evening,Normal,1,0,1,,
12/9/2012 21:40,8.904761905,Home,TV,Alone,,Evening,Normal,0,1,1,,
12/9/2012 21:45,9.857142857,Home,TV,Alone,,Evening,Normal,0,0,1,,
12/9/2012 21:50,11.95238095,Home,TV,Alone,,Evening,Normal,1,0,1,,
12/9/2012 21:55,13.57142857,Home,Computer,Alone,,Evening,Normal,0,1,1,,
12/9/2012 22:00,14.61904762,Home,Computer,Alone,,Evening,Normal,1,0,1,,
12/9/2012 22:05,13.51082251,Home,Computer,Alone,,Evening,Normal,0,1,1,,
12/9/2012 22:10,12.32034632,Home,Computer,Alone,,Evening,Normal,1,1,0,,
12/9/2012 22:15,9.987012987,Home,Computer,Alone,,Evening,Normal,0,1,0,,
12/9/2012 22:20,9.285714286,Home,Computer,Alone,,Evening,Normal,0,0,0,,
12/9/2012 22:25,8.619047619,Home,Computer,Alone,#BAD76C-3,Evening,Normal,1,1,1,,
12/9/2012 22:30,7.80952381,Home,Bed,Alone,,Evening,Calm,1,1,0,,
12/9/2012 22:35,7.476190476,Home,Bed,Alone,,Evening,Calm,1,1,0,,
12/9/2012 22:40,7.238095238,Home,Bed,Alone,,Evening,Calm,1,1,0,,
12/9/2012 22:45,7.428571429,Home,Bed,Alone,,Evening,Calm,0,0,1,,
12/9/2012 22:50,8.142857143,Home,Bed,Alone,,Evening,Normal,0,0,0,,
12/9/2012 22:55,8.761904762,Home,Bed,Alone,,Evening,Normal,1,1,0,,
12/9/2012 23:00,8.619047619,Home,Bed,Alone,,Evening,Normal,1,1,1,,
12/9/2012 23:05,7.571428571,Home,Bed,Alone,,Evening,Calm,1,0,0,,
12/9/2012 23:10,7.047619048,Home,Bed,Alone,,Evening,Calm,1,1,1,,
12/9/2012 23:15,7.095238095,Home,Bed,Alone,,Evening,Calm,1,1,0,,
12/9/2012 23:20,7.952380952,Home,Bed,Alone,,Evening,Calm,1,0,0,,
12/9/2012 23:25,8.666666667,Home,Bed,Alone,,Evening,Normal,1,1,0,,
12/9/2012 23:30,8.952380952,Home,Bed,Alone,,Evening,Normal,0,0,1,,
12/9/2012 23:35,8.333333333,Home,Bed,Alone,,Evening,Normal,0,1,1,,
12/9/2012 23:40,8.571428571,Home,Bed,Alone,#BAD76C-1,Evening,Normal,0,1,1,,
12/9/2012 23:45,8.80952381,Home,Bed,Alone,,Evening,Normal,0,0,0,,
12/9/2012 23:50,9.142857143,Home,Bed,Alone,,Evening,Normal,0,0,0,,
12/9/2012 23:55,9,Home,Bed,Alone,,Evening,Normal,1,0,1,,
12/10/2012 9:00,8.714285714,Home,Shower,Alone,,Morning,Normal,0,0,0,,
12/10/2012 9:05,12.5,Home,Shower,Alone,,Morning,Normal,1,0,0,,
12/10/2012 9:10,13,Home,Shower,Alone,,Morning,Normal,1,0,0,,
12/10/2012 9:15,15.04761905,Home,Breakfast,Alone,#FAED23-1,Morning,Normal,1,0,0,,
12/10/2012 9:20,14.33333333,Home,Breakfast,Alone,,Morning,Normal,0,0,0,,
12/10/2012 9:25,15,Home,Breakfast,Alone,,Morning,Normal,1,0,0,,
12/10/2012 9:30,15.04761905,Home,Breakfast,Alone,,Morning,Normal,1,0,2,,
12/10/2012 9:35,15.0952381,Car,Driving,Alone,,Morning,Normal,0,0,0,,
12/10/2012 9:40,15,Car,Driving,Alone,,Morning,Normal,0,0,1,,
12/10/2012 9:45,15.66666667,Car,Driving,Alone,,Morning,Normal,1,0,2,,
12/10/2012 9:50,16.04761905,Car,Driving,Alone,,Morning,Normal,0,0,3,,
12/10/2012 9:55,16.80952381,Car,Driving,Alone,,Morning,Normal,1,0,0,,
12/10/2012 10:00,16.52380952,Work,Computer,Co-workers,,Morning,Normal,0,0,4,,
12/10/2012 10:05,17.47619048,Work,Computer,Co-workers,,Morning,Normal,1,0,3,,
12/10/2012 10:10,17.80952381,Work,Computer,Co-workers,,Morning,Elevated,1,0,3,,
12/10/2012 10:15,17.76190476,Work,Computer,Co-workers,,Morning,Elevated,0,0,2,,
12/10/2012 10:20,17,Work,Meeting,Boss,,Morning,Normal,0,0,2,,
12/10/2012 10:25,16.76190476,Work,Meeting,Boss,,Morning,Normal,0,0,2,,
12/10/2012 10:30,17.04761905,Work,Meeting,Boss,,Morning,Normal,0,0,0,,
12/10/2012 10:35,17.33333333,Work,Meeting,Boss,,Morning,Normal,0,0,3,,
12/10/2012 10:40,16.95238095,Work,Meeting,Boss,,Morning,Normal,0,0,2,,
12/10/2012 10:45,16.57142857,Work,Meeting,Boss,,Morning,Normal,1,0,2,,
12/10/2012 10:50,16.23809524,Work,Meeting,Boss,,Morning,Normal,2,0,0,,
12/10/2012 10:55,15.57142857,Work,Meeting,Boss,,Morning,Normal,0,0,1,,
12/10/2012 11:00,16.61904762,Work,Computer,Alone,#529742-2,Morning,Normal,0,0,0,,
12/10/2012 11:05,17.38095238,Work,Computer,Alone,,Morning,Normal,1,0,1,,
12/10/2012 11:10,17.61904762,Work,Computer,Alone,,Morning,Elevated,3,0,1,,
12/10/2012 11:15,17.14285714,Work,Computer,Alone,,Morning,Normal,2,0,0,,
12/10/2012 11:20,16.33333333,Work,Computer,Alone,,Morning,Normal,3,0,1,,
12/10/2012 11:25,17.14285714,Work,Computer,Alone,,Morning,Normal,3,0,0,,
12/10/2012 11:30,15.76190476,Work,Computer,Alone,,Morning,Normal,3,0,0,,
12/10/2012 11:35,15.85714286,Work,Computer,Alone,,Morning,Normal,3,0,1,,
12/10/2012 11:40,14.28571429,Work,Computer,Alone,,Morning,Normal,1,0,1,,
12/10/2012 11:45,14,Work,Computer,Alone,,Morning,Normal,1,0,1,,
12/10/2012 11:50,13.71428571,Work,Computer,Alone,,Morning,Normal,2,0,0,,
12/10/2012 11:55,14.19047619,Work,Computer,Alone,,Morning,Normal,0,2,0,,
12/10/2012 12:00,14.57142857,Restaurant,Lunch,Co-workers,,Afternoon,Normal,1,4,1,,
12/10/2012 12:05,14.85714286,Restaurant,Lunch,Co-workers,,Afternoon,Normal,1,4,2,,
12/10/2012 12:10,14.57142857,Restaurant,Lunch,Co-workers,,Afternoon,Normal,0,4,2,,
12/10/2012 12:15,14.85714286,Restaurant,Lunch,Co-workers,,Afternoon,Normal,0,4,3,,
12/10/2012 12:20,14.14285714,Restaurant,Lunch,Co-workers,,Afternoon,Normal,1,5,1,,
12/10/2012 12:25,13.66666667,Restaurant,Lunch,Co-workers,#8CC63E-2,Afternoon,Normal,1,5,2,,
12/10/2012 12:30,14.19047619,Restaurant,Lunch,Co-workers,,Afternoon,Normal,0,5,0,,
12/10/2012 12:35,14.71428571,Restaurant,Lunch,Co-workers,,Afternoon,Normal,1,4,4,,
12/10/2012 12:40,15.0952381,Restaurant,Lunch,Co-workers,,Afternoon,Normal,1,1,2,,
12/10/2012 12:45,14.14285714,Restaurant,Lunch,Co-workers,,Afternoon,Normal,1,3,4,,
12/10/2012 12:50,14.19047619,Restaurant,Lunch,Co-workers,,Afternoon,Normal,0,3,0,,
12/10/2012 12:55,14.23809524,Restaurant,Lunch,Co-workers,,Afternoon,Normal,1,0,1,,
12/10/2012 13:00,15.14285714,Work,Computer,Alone,#FAED23-3,Afternoon,Normal,1,0,0,,
12/10/2012 13:05,15.04761905,Work,Computer,Alone,,Afternoon,Normal,0,0,0,,
12/10/2012 13:10,14.80952381,Work,Computer,Alone,,Afternoon,Normal,2,0,0,,
12/10/2012 13:15,14.0952381,Work,Computer,Alone,,Afternoon,Normal,0,0,0,,
12/10/2012 13:20,13.57142857,Work,Computer,Alone,#F79635-3,Afternoon,Normal,1,0,0,,
12/10/2012 13:25,14.57142857,Work,Computer,Alone,,Afternoon,Normal,0,0,0,,
12/10/2012 13:30,15.51515152,Work,Computer,Alone,,Afternoon,Normal,0,0,3,,
12/10/2012 13:35,16.18181818,Cafe,Coffee Break,Co-workers,,Afternoon,Normal,1,3,1,,
12/10/2012 13:40,16.75324675,Cafe,Coffee Break,Co-workers,,Afternoon,Normal,1,4,5,,
12/10/2012 13:45,17.14285714,Cafe,Coffee Break,Co-workers,,Afternoon,Normal,0,3,4,,
12/10/2012 13:50,17.23809524,Cafe,Coffee Break,Co-workers,,Afternoon,Normal,0,4,3,,
12/10/2012 13:55,17.0952381,Cafe,Coffee Break,Co-workers,,Afternoon,Normal,0,3,2,,
12/10/2012 14:00,16.9047619,Cafe,Coffee Break,Co-workers,,Afternoon,Normal,1,1,0,,
12/10/2012 14:05,17.71428571,Work,Computer,Alone,#EF4445-1,Afternoon,Elevated,0,0,0,,
12/10/2012 14:10,17,Work,Computer,Alone,,Afternoon,Normal,3,0,1,,
12/10/2012 14:15,16.38095238,Work,Computer,Alone,,Afternoon,Normal,3,0,1,,
12/10/2012 14:20,15.71428571,Work,Computer,Alone,,Afternoon,Normal,1,0,1,,
12/10/2012 14:25,16.80952381,Work,Computer,Alone,,Afternoon,Normal,2,0,1,,
12/10/2012 14:30,17.23809524,Work,Computer,Alone,,Afternoon,Normal,3,0,1,,
12/10/2012 14:35,17.19047619,Work,Computer,Alone,,Afternoon,Normal,2,0,0,,
12/10/2012 14:40,16.61904762,Work,Computer,Alone,,Afternoon,Normal,2,0,0,,
12/10/2012 14:45,15.66666667,Work,Computer,Alone,,Afternoon,Normal,1,0,0,,
12/10/2012 14:50,14.76190476,Work,Computer,Alone,,Afternoon,Normal,0,0,0,,
12/10/2012 14:55,14.38095238,Work,Computer,Alone,,Afternoon,Normal,1,0,0,,
12/10/2012 15:00,14.76190476,Work,Meeting,Clients,,Afternoon,Normal,0,0,1,,
12/10/2012 15:05,15.66666667,Work,Meeting,Clients,,Afternoon,Normal,1,0,0,,
12/10/2012 15:10,15.47619048,Work,Meeting,Clients,#F79635-1,Afternoon,Normal,0,0,2,,
12/10/2012 15:15,15.91774892,Work,Meeting,Clients,,Afternoon,Normal,0,0,2,,
12/10/2012 15:20,16.34632035,Work,Meeting,Clients,,Afternoon,Normal,1,0,5,,
12/10/2012 15:25,16.82251082,Work,Meeting,Clients,,Afternoon,Normal,0,0,1,,
12/10/2012 15:30,16.85714286,Work,Meeting,Clients,,Afternoon,Normal,1,0,1,,http://www.thekeyclass.com/wp-content/uploads/2012/10/cubicle.jpg
12/10/2012 15:35,16.76190476,Work,Computer,Alone,,Afternoon,Normal,0,0,0,,
12/10/2012 15:40,17.33333333,Work,Computer,Alone,#BAD76C-1,Afternoon,Normal,2,0,1,,
12/10/2012 15:45,17.23809524,Work,Computer,Alone,,Afternoon,Normal,0,0,1,,
12/10/2012 15:50,16.76190476,Work,Computer,Alone,,Afternoon,Normal,3,0,1,,
12/10/2012 15:55,16.38095238,Work,Call,Clients,,Afternoon,Normal,3,0,1,,
12/10/2012 16:00,17.23809524,Work,Call,Clients,,Afternoon,Normal,0,0,1,,
12/10/2012 16:05,17.66666667,Work,Call,Clients,,Afternoon,Elevated,1,0,1,,
12/10/2012 16:10,17.71428571,Work,Call,Clients,,Afternoon,Elevated,3,0,1,,
12/10/2012 16:15,17.14285714,Work,Call,Clients,,Afternoon,Normal,0,0,0,,
